3818  932  3401
2434  1945  4260
2734  3796  461
4102  2725  2141
1494  5499  2495
670  2396  3544
332  4095  1271
877  2245  4419
1972  5546  5699
4048  4957  4047
854  2422  2365
5749  3368  4866
358  3487  564
4957  4048  1622
2830  2040  5115
626  4263  5244
5382  2803  1053
5243  2030  405
632  3715  5648
2002  2601  3735
1884  5568  4681
1055  5032  1607
2702  1065  1702
1065  6322  1702
3960  757  1374
619  3336  208
196  1700  3713
4865  1030  3576
2239  1738  1946
3729  457  4488
5817  4848  5908
3900  1554  5638
6324  3916  4401
1385  1380  271
448  78  4270
3950  1297  2036
3189  1459  5397
219  5459  5460
2847  765  764
765  756  764
4681  3708  1543
2770  5758  1033
3024  1157  3229
5505  5741  1160
5526  1160  5741
1168  2187  2186
5643  5500  953
1542  2771  1903
1154  2189  1410
1542  4575  2771
5240  621  215
2944  924  2976
4676  2156  2160
5621  2066  2240
2497  1627  2298
656  3272  538
5092  329  3219
5902  13  1
5505  1160  5391
5902  2347  2342
5929  1552  2811
414  3682  1816
5242  6185  6329
1149  907  5991
3300  2222  1970
2037  4600  4578
4343  4854  208
561  4131  790
1127  5464  1572
3289  3733  2
2855  5748  4268
401  3716  3531
4046  3850  5372
2031  5738  398
4669  5738  4548
2379  4507  842
629  3530  76
2851  589  990
4604  4354  217
4497  729  5493
1668  4750  4749
5494  4350  6003
3305  428  5119
1323  2259  287
3968  1467  654
712  1323  287
5117  4439  503
1024  6054  4233
5640  5641  1841
5335  4126  2521
2816  20  3906
4551  4454  5447
3878  764  756
4133  5447  6243
931  5298  4101
990  1484  4397
1765  1766  1811
948  2236  2480
570  5116  4103
2999  4564  5806
441  2850  5247
506  2417  5093
1211  161  1422
3236  5565  1775
6322  1237  1702
3226  1969  625
75  74  4401
2769  1537  5376
2154  2063  6280
4842  1972  4007
4233  6054  5130
2384  4589  5924
2152  6182  6180
634  3383  628
165  3383  634
6427  3307  2042
1901  4578  4600
3189  4124  5030
6182  2152  4504
232  5462  3047
3876  5462  232
