206.463  116.836  1
263.755  143.362  1
155.399  60.2147  1
240.592  139.316  1
182.522  161.695  1
177.463  101.836  1
239.83  96.5816  1
190.938  173.302  0
238.839  163.056  1
147.398  183.688  1
181.463  81.8364  1
153.417  161.186  1
151.415  161.63  1
105.349  127.163  1
145.984  161.102  1
282.508  111.741  1
144.387  202.231  0
86.9407  126.889  0
77.5932  151.469  0
96.9074  95.4646  0
296.858  150.794  0
75.4444  151.526  0
76.4086  151.145  0
119.133  150.363  0
125.523  150.367  0
129.651  151.343  0
168.821  164.42  0
186.8  101.847  1
218.497  164.71  1
270.556  125.41  1
178.635  90.9686  1
167.113  64.121  1
272.055  159.476  1
148.462  20.8584  1
83.606  119.968  1
64.9818  122.862  0
55.3047  94.3985  0
169.494  106.823  1
150.695  24.7729  1
87.7875  123.888  0
117.746  141.317  0
98.8181  175.788  0
291.657  135.966  1
135.226  185.887  1
305.014  115.584  1
96.7818  177.895  0
214.819  180.619  0
80.3965  100.4  0
164.54  171.588  0
307.0  100.311  0
54.8058  101.765  0
103.514  101.321  0
65.6491  103.236  0
289.978  119.227  0
296.159  149.017  0
102.571  100.192  0
204.2  184.066  0
153.391  102.747  1
86.0795  152.884  0
207.648  159.378  1
151.643  159.64  1
145.651  159.641  1
133.879  159.263  1
248.5  159.451  1
249.697  105.317  1
234.384  158.919  1
216.962  159.001  1
67.1149  98.2999  0
299.802  97.0645  0
237.074  158.555  1
250.963  112.336  1
130.022  197.665  0
101.784  122.016  0
102.456  135.194  1
105.356  122.289  1
68.7134  107.806  1
224.323  194.805  1
131.044  170.48  0
153.312  198.829  0
145.268  123.057  1
182.584  55.0699  1
179.997  150.513  1
242.585  161.865  1
177.134  84.4817  1
298.039  126.206  1
230.453  117.17  1
196.344  156.366  1
291.799  111.737  1
151.385  68.5142  1
284.327  159.962  1
227.101  188.148  1
162.343  34.7756  1
305.401  113.207  1
223.314  111.673  1
124.508  198.443  1
175.463  95.3364  1
149.029  155.506  1
91.3378  113.528  1
123.236  196.348  1
167.253  106.733  1
209.924  106.481  1
159.265  177.085  1
252.705  125.756  1
64.9147  112.799  1
284.653  176.351  0
272.185  118.993  0
206.062  188.064  0
249.834  163.961  0
176.51  186.049  0
278.173  164.404  0
284.398  102.569  1
94.8365  165.859  0
284.375  164.287  0
113.351  165.185  0
98.1187  166.959  0
62.4772  80.5806  0
73.6832  81.4704  0
263.455  81.4197  0
50.3864  82.156  0
80.8887  80.3478  0
190.441  79.921  0
68.4662  82.1384  0
75.4554  81.3897  0
59.5294  81.562  0
65.4571  81.8426  0
225.745  89.4747  1
231.408  89.0994  1
233.777  175.298  1
220.065  90.595  1
160.145  179.38  1
302.819  113.086  1
163.463  91.3364  1
169.463  91.3364  1
223.566  87.1013  1
215.12  111.529  1
54.6791  92.5325  0
50.001  84.7263  0
94.9654  96.3352  0
178.947  183.807  0
63.0795  121.524  0
179.15  173.354  0
237.175  194.433  0
97.11  142.366  0
122.162  162.13  0
169.274  166.114  0
131.719  185.309  1
177.552  181.669  0
132.986  181.745  0
219.177  182.652  0
216.431  182.073  0
225.591  180.474  0
223.228  181.64  0
281.236  95.4266  0
248.082  181.948  0
112.233  181.645  0
109.77  181.987  0
273.783  119.6  0
100.045  120.156  0
294.225  119.014  0
274.793  118.61  0
50.2084  120.465  0
298.548  119.125  0
64.2796  120.287  0
52.9313  119.992  0
71.0625  121.019  0
67.1747  121.118  0
274.071  134.033  1
83.3937  135.866  1
143.374  135.696  1
78.7361  136.305  1
245.859  155.838  1
108.493  136.411  1
250.582  136.425  1
270.777  135.757  1
290.385  136.413  1
100.188  140.348  1
151.837  77.5105  1
178.962  118.895  1
155.649  42.2925  1
152.584  188.11  1
186.088  75.6181  1
150.658  75.1977  1
56.5268  81.9702  1
153.557  74.7694  1
283.624  158.301  1
186.537  73.8984  1
104.871  158.248  0
74.5953  98.2528  0
245.204  199.936  0
60.8454  108.315  0
100.467  162.564  0
179.461  192.537  0
110.804  118.572  0
302.962  130.252  0
297.909  149.274  0
92.5544  165.532  0
62.099  85.731  0
63.4492  85.8593  0
265.096  160.486  0
250.259  85.7586  0
65.1784  86.0294  0
76.6931  85.9594  0
57.3447  87.0754  0
81.2441  85.6171  0
267.373  85.0548  0
53.7573  86.6564  0
185.377  188.446  0
56.1719  90.2676  0
295.357  142.168  0
209.664  175.564  0
247.922  74.8398  0
126.651  159.419  0
157.498  195.497  0
208.239  91.2686  0
212.44  202.618  0
90.6032  94.3823  0
170.976  126.33  1
85.9471  128.366  0
78.9634  128.333  0
73.632  128.945  0
246.735  162.43  1
298.104  128.058  0
91.0784  119.408  1
272.302  126.413  0
153.234  190.061  1
150.66  45.29  1
247.978  183.974  0
253.666  147.62  0
59.3325  134.608  0
207.116  187.76  0
283.289  173.472  0
285.328  146.649  0
169.079  171.87  0
203.947  114.89  1
81.1693  130.628  0
174.985  174.286  0
189.6  123.321  1
130.216  135.901  1
213.376  128.617  1
287.227  149.091  1
276.652  150.092  1
107.62  187.292  0
210.689  150.972  1
276.976  175.209  0
282.216  148.412  0
284.68  148.86  0
120.483  148.729  0
283.27  149.234  0
80.3363  148.897  0
82.509  149.803  0
295.519  147.029  0
71.0394  147.777  0
282.324  147.326  0
283.603  147.492  0
76.5098  149.193  0
179.776  93.3989  1
196.177  183.394  0
211.312  184.305  0
168.197  181.863  0
101.861  185.573  0
103.838  184.847  0
105.915  183.816  0
186.711  186.316  0
207.608  186.82  0
97.9958  123.974  0
127.974  186.216  0
112.314  107.119  0
265.668  113.367  1
168.463  101.836  1
145.758  114.33  1
150.53  155.466  1
109.341  177.343  1
184.259  76.8037  1
210.121  95.9381  1
264.463  99.3364  1
279.574  132.665  1
141.776  129.034  1
66.6758  141.895  0
309.334  98.829  0
53.338  99.5003  0
102.756  98.5305  0
109.478  100.235  0
78.0359  98.5976  0
80.2696  104.422  0
277.905  129.285  0
76.5162  99.1638  0
53.0208  98.0698  0
71.9607  98.6318  0
158.231  99.2638  1
258.496  151.49  1
269.715  165.46  1
205.641  203.635  1
245.022  162.448  1
223.983  161.839  1
228.517  163.906  1
87.2424  163.389  1
261.794  112.053  1
220.463  162.336  1
276.148  93.4129  0
260.906  93.2689  0
285.801  147.744  0
254.49  199.502  0
118.493  200.804  0
153.345  201.22  0
155.952  200.376  0
186.217  202.324  0
177.038  201.52  0
128.577  200.381  0
139.685  200.216  0
162.797  172.818  0
154.379  200.22  0
133.383  145.618  1
79.1615  142.028  1
238.449  165.864  1
210.864  133.276  1
131.931  146.088  1
254.979  167.503  1
59.3737  130.029  1
190.402  175.641  1
147.963  112.571  1
218.861  184.924  1
270.021  145.188  1
242.965  98.4997  1
215.463  121.336  1
140.217  135.635  1
54.8725  83.9707  1
135.621  124.09  1
271.674  147.607  1
225.172  117.11  1
194.213  129.279  1
118.492  114.537  0
142.978  54.987  1
85.6392  129.739  1
130.19  148.921  0
128.072  149.61  0
270.945  149.306  0
265.972  147.968  0
262.274  149.217  0
134.399  149.119  0
88.7029  149.752  0
87.1643  150.511  0
294.908  150.145  0
276.969  147.395  0
158.957  196.828  0
58.4404  137.06  0
280.637  148.736  0
310.495  119.218  0
217.009  85.6241  0
231.388  201.164  0
165.803  171.591  0
95.9033  124.092  0
303.85  129.34  0
290.809  115.369  0
295.89  134.958  0
176.449  78.4242  1
182.472  78.5952  1
60.9447  112.578  1
156.873  82.0576  1
147.666  116.282  1
158.007  120.382  1
162.612  84.2753  1
166.463  84.3364  1
184.463  82.3364  1
55.5419  85.0147  1
105.569  143.451  1
169.764  181.586  0
69.6541  116.691  0
86.5682  125.778  0
111.777  110.787  0
246.039  76.9875  0
160.572  196.911  0
282.791  150.51  0
83.2122  156.289  0
191.777  210.519  0
97.7111  145.861  0
153.197  26.327  1
146.835  25.8896  1
158.079  190.509  1
242.463  95.3364  1
110.887  141.907  1
272.436  171.488  1
93.9446  104.684  1
146.755  28.9632  1
219.384  96.3494  1
178.463  81.3364  1
107.665  131.33  1
129.142  132.116  1
250.633  130.59  1
103.288  132.078  1
98.3843  131.427  1
141.432  132.355  1
271.461  131.55  1
70.4755  132.792  1
70.6411  130.411  1
58.6192  122.141  1
140.358  157.384  0
184.715  58.4081  1
180.713  57.4707  1
183.112  60.9406  1
296.725  106.357  1
144.963  62.3364  1
185.667  61.2994  1
285.837  94.8328  1
146.697  64.3032  1
186.376  63.6814  1
292.317  131.25  1
128.445  143.831  1
130.701  144.554  1
134.669  144.138  1
146.635  144.299  1
157.362  184.761  1
262.076  143.321  1
255.597  182.764  0
106.636  144.563  1
282.305  126.294  0
116.9  167.859  0
180.772  184.305  0
120.434  110.527  0
74.3235  144.868  0
121.267  146.169  0
63.4525  142.742  0
170.038  169.192  0
114.566  112.98  0
112.72  113.702  0
219.196  172.76  0
154.117  163.456  0
198.78  199.5  0
131.397  182.903  0
194.977  187.967  0
168.571  198.042  0
69.9488  138.338  0
293.986  136.561  0
127.584  129.517  1
244.981  184.589  1
240.482  184.315  1
141.36  184.927  1
83.7912  157.107  0
67.9218  125.43  0
304.077  127.346  0
139.313  185.258  1
272.776  112.357  0
297.402  137.361  0
109.039  104.387  0
107.808  100.713  0
159.174  198.556  0
152.965  185.759  1
275.199  181.732  0
261.644  181.354  0
259.23  181.274  0
164.202  154.395  1
269.357  155.872  1
130.507  121.315  1
145.781  195.046  1
154.574  39.3364  1
193.84  151.794  1
194.213  101.836  1
233.187  105.428  1
209.64  161.157  1
244.686  173.611  1
96.1395  125.663  0
131.963  132.336  1
248.281  101.914  1
90.1913  117.735  1
191.185  201.948  1
167.452  178.947  1
301.834  100.78  1
265.068  142.689  1
157.602  97.3252  1
62.2487  87.3806  1
177.399  71.1807  1
166.255  169.164  0
168.141  168.659  0
101.663  191.688  0
161.262  169.134  0
155.4  169.104  0
157.384  168.185  0
152.009  168.256  0
150.047  169.312  0
130.838  168.311  0
148.524  168.1  0
282.259  173.663  1
128.882  170.167  0
234.191  170.312  0
104.946  172.274  0
109.814  171.926  0
126.647  171.989  0
128.307  171.521  0
245.109  171.8  0
251.485  170.699  0
279.106  170.346  0
87.4824  171.541  0
257.166  156.346  0
266.162  156.526  0
295.305  156.705  0
296.563  156.201  0
138.529  166.844  0
129.366  157.277  0
131.011  156.191  0
142.85  156.477  0
180.044  70.0777  1
186.723  77.4812  1
70.5838  136.303  1
169.463  71.3364  1
92.5329  118.004  1
114.456  118.395  1
96.3761  116.793  1
113.376  117.335  1
263.476  170.3  1
269.347  117.602  1
266.492  92.9711  0
58.1337  92.4104  0
79.8555  132.554  0
263.139  190.046  0
86.4533  94.4024  0
299.814  152.583  0
304.464  93.837  0
82.1832  144.599  0
100.852  95.3124  0
71.8453  112.455  0
269.146  169.91  1
216.164  169.568  1
212.749  92.3735  0
183.639  183.72  0
212.626  101.733  1
257.5  171.624  1
84.703  90.2746  0
273.871  170.351  1
254.463  170.336  1
85.7354  92.7262  0
206.065  169.993  1
271.658  169.446  1
175.463  106.836  1
145.069  132.009  1
171.18  58.9049  1
128.005  167.369  1
101.981  177.273  0
290.007  105.245  1
209.27  132.278  1
147.704  151.068  1
126.929  113.195  0
273.287  123.728  0
